Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	Center_Name	Consent	DATASTORE_filetype	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	age	cell_line	dev_stage	donor_ID	health_state	lab	sample_type	sex	DATASTORE_provider	LibrarySource	Organism
RNA-Seq		200	PRJNA30709	SAMN05897544	GEO	public	sra	SRX2244866	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4000	2750	ILLUMINA	2016-11-14	SRR4422600	SRS1745476	SRP013565	ENCODE biosample ENCBS771FYZ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897633	GEO	public	sra	SRX2244870	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	7076	4471	ILLUMINA	2016-11-14	SRR4422604	SRS1744549	SRP013565	ENCODE biosample ENCBS854WQM	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA30709	SAMN05897127	GEO	public	sra	SRX2244872	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	2360	1527	ILLUMINA	2016-11-14	SRR4422606	SRS1745479	SRP013565	ENCODE biosample ENCBS371NDR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Eric Lécuyer, IRCM	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05897200	GEO	public	sra	SRX2244874	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	6222	3852	ILLUMINA	2016-11-14	SRR4422608	SRS1745480	SRP013565	ENCODE biosample ENCBS435USI	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA30709	SAMN05897528	GEO	public	sra	SRX2244876	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	2848	1878	ILLUMINA	2016-11-14	SRR4422610	SRS1745482	SRP013565	ENCODE biosample ENCBS751WKI	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Eric Lécuyer, IRCM	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897270	GEO	public	sra	SRX2244878	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	7629	4543	ILLUMINA	2016-11-14	SRR4422612	SRS1745485	SRP013565	ENCODE biosample ENCBS511UGF	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896862	GEO	public	sra	SRX2244882	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	7553	4694	ILLUMINA	2016-11-14	SRR4422616	SRS1745486	SRP013565	ENCODE biosample ENCBS099HZF	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897651	GEO	public	sra	SRX2244888	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	6719	3037	ILLUMINA	2016-11-14	SRR4422622	SRS1745498	SRP013565	ENCODE biosample ENCBS872JXE	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897219	GEO	public	sra	SRX2244925	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	3536	2367	ILLUMINA	2016-11-14	SRR4422661	SRS1745521	SRP013565	ENCODE biosample ENCBS464DIX	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05897355	GEO	public	sra	SRX2244927	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	6674	3227	ILLUMINA	2016-11-14	SRR4422663	SRS1745523	SRP013565	ENCODE biosample ENCBS599BAS	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897161	GEO	public	sra	SRX2244942	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	6360	3003	ILLUMINA	2016-11-14	SRR4422678	SRS1745535	SRP013565	ENCODE biosample ENCBS400MFJ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897181	GEO	public	sra	SRX2244944	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4389	3107	ILLUMINA	2016-11-14	SRR4422680	SRS1745537	SRP013565	ENCODE biosample ENCBS418OCT	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05896918	GEO	public	sra	SRX2244946	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	8600	5332	ILLUMINA	2016-11-14	SRR4422682	SRS1745540	SRP013565	ENCODE biosample ENCBS155DKW	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05896976	GEO	public	sra	SRX2244947	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	40012	25319	ILLUMINA	2016-11-14	SRR4422683	SRS1745538	SRP013565	ENCODE biosample ENCBS206QAM	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896972	GEO	public	sra	SRX2244949	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	8685	5481	ILLUMINA	2016-11-14	SRR4422685	SRS1745542	SRP013565	ENCODE biosample ENCBS200VZF	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05897223	GEO	public	sra	SRX2244951	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	39130	26214	ILLUMINA	2016-11-14	SRR4422687	SRS1745543	SRP013565	ENCODE biosample ENCBS467YFZ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05896950	GEO	public	sra	SRX2244952	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	8097	3934	ILLUMINA	2016-11-14	SRR4422688	SRS1745546	SRP013565	ENCODE biosample ENCBS177FZX	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05897740	GEO	public	sra	SRX2244953	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	6534	3193	ILLUMINA	2016-11-14	SRR4422689	SRS1745544	SRP013565	ENCODE biosample ENCBS967BUS	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		152	PRJNA30709	SAMN06044642	GEO	public	sra	SRX2370458	0	Illumina Genome Analyzer IIx	PAIRED	cDNA		2016-11-23	18094	11882	ILLUMINA	2016-12-09	SRR5048067	SRS1815962	SRP013565	ENCODE biosample ENCBS721AAA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Thomas Gingeras, CSHL	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		152	PRJNA30709	SAMN05733814	GEO	public	sra	SRX2370480	0	Illumina Genome Analyzer IIx	PAIRED	cDNA		2016-11-23	15200	10172	ILLUMINA	2016-12-09	SRR5048089	SRS1686781	SRP013565	ENCODE biosample ENCBS723AAA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Thomas Gingeras, CSHL	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		152	PRJNA30709	SAMN05733815	GEO	public	sra	SRX2370481	0	Illumina Genome Analyzer IIx	PAIRED	cDNA		2016-11-23	15230	10263	ILLUMINA	2016-12-09	SRR5048090	SRS1686780	SRP013565	ENCODE biosample ENCBS726AAA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Thomas Gingeras, CSHL	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		152	PRJNA30709	SAMN06044645	GEO	public	sra	SRX2370489	0	Illumina Genome Analyzer IIx	PAIRED	cDNA		2016-11-25	15332	9408	ILLUMINA	2016-12-09	SRR5048098	SRS1815985	SRP013565	ENCODE biosample ENCBS725AAA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Thomas Gingeras, CSHL	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		152	PRJNA30709	SAMN06044657	GEO	public	sra	SRX2370493	0	Illumina Genome Analyzer IIx	PAIRED	cDNA		2016-11-25	18601	12328	ILLUMINA	2016-12-09	SRR5048102	SRS1815989	SRP013565	ENCODE biosample ENCBS750AAA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Thomas Gingeras, CSHL	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		152	PRJNA30709	SAMN06044655	GEO	public	sra	SRX2370494	0	Illumina Genome Analyzer IIx	PAIRED	cDNA		2016-11-23	15280	9580	ILLUMINA	2016-12-09	SRR5048103	SRS1815990	SRP013565	ENCODE biosample ENCBS748AAA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Thomas Gingeras, CSHL	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		152	PRJNA30709	SAMN06044642	GEO	public	sra	SRX2370514	0	Illumina Genome Analyzer IIx	PAIRED	cDNA		2016-11-25	11895	7411	ILLUMINA	2016-12-09	SRR5048123	SRS1815962	SRP013565	ENCODE biosample ENCBS721AAA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Thomas Gingeras, CSHL	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		152	PRJNA30709	SAMN06044645	GEO	public	sra	SRX2370516	0	Illumina Genome Analyzer IIx	PAIRED	cDNA		2016-11-24	13371	8148	ILLUMINA	2016-12-09	SRR5048125	SRS1815985	SRP013565	ENCODE biosample ENCBS725AAA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Thomas Gingeras, CSHL	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN06121715	GEO	public	sra	SRX2423438	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-12-14	6162	4678	ILLUMINA	2017-01-17	SRR5111085	SRS1860439	SRP013565	ENCODE biosample ENCBS222URM	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN06121802	GEO	public	sra	SRX2423523	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-12-14	4762	3088	ILLUMINA	2017-01-17	SRR5111170	SRS1860496	SRP013565	ENCODE biosample ENCBS309YBN	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN06122022	GEO	public	sra	SRX2423797	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-12-14	7213	4391	ILLUMINA	2017-01-17	SRR5111444	SRS1860647	SRP013565	ENCODE biosample ENCBS490GOA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN06122429	GEO	public	sra	SRX2423798	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-12-14	3595	2321	ILLUMINA	2017-01-17	SRR5111445	SRS1860648	SRP013565	ENCODE biosample ENCBS853UTT	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163395	GEO	public	sra	SRX185041	379	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1482	685	ILLUMINA	2013-05-15	SRR562645	SRS361633	SRP015640	GSM999527		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163395	GEO	public	sra	SRX185041	379	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1363	621	ILLUMINA	2013-05-15	SRR562646	SRS361633	SRP015640	GSM999527		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163395	GEO	public	contigssra	SRX185041	379	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	769	305	ILLUMINA	2013-05-15	SRR562648	SRS361633	SRP015640	GSM999527		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163395	GEO	public	sra	SRX185041	379	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1439	667	ILLUMINA	2013-05-15	SRR562649	SRS361633	SRP015640	GSM999527		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163396	GEO	public	sra	SRX185046	369	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1375	642	ILLUMINA	2013-05-15	SRR567421	SRS361634	SRP015640	GSM999528		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163396	GEO	public	sra	SRX185046	369	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1358	651	ILLUMINA	2013-05-15	SRR567422	SRS361634	SRP015640	GSM999528		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163396	GEO	public	contigssra	SRX185046	369	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	781	319	ILLUMINA	2013-05-15	SRR567423	SRS361634	SRP015640	GSM999528		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163396	GEO	public	sra	SRX185046	369	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1455	690	ILLUMINA	2013-05-15	SRR567424	SRS361634	SRP015640	GSM999528		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163397	GEO	public	sra	SRX185051	343	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1619	818	ILLUMINA	2013-05-15	SRR567425	SRS361635	SRP015640	GSM999529		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163397	GEO	public	sra	SRX185051	343	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1487	744	ILLUMINA	2013-05-15	SRR567426	SRS361635	SRP015640	GSM999529		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163397	GEO	public	contigssra	SRX185051	343	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	851	385	ILLUMINA	2013-05-15	SRR567428	SRS361635	SRP015640	GSM999529		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163397	GEO	public	sra	SRX185051	343	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1575	798	ILLUMINA	2013-05-15	SRR567429	SRS361635	SRP015640	GSM999529		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163398	GEO	public	sra	SRX185056	335	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1839	922	ILLUMINA	2013-05-15	SRR567431	SRS361636	SRP015640	GSM999530		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163398	GEO	public	sra	SRX185056	335	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1806	922	ILLUMINA	2013-05-15	SRR567432	SRS361636	SRP015640	GSM999530		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163398	GEO	public	contigssra	SRX185056	335	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	1048	475	ILLUMINA	2013-05-15	SRR567433	SRS361636	SRP015640	GSM999530		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163399	GEO	public	contigssra	SRX185061	388	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-18	950	443	ILLUMINA	2013-05-15	SRR567437	SRS361637	SRP015640	GSM999531		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163399	GEO	public	sra	SRX185061	388	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	1611	821	ILLUMINA	2013-05-15	SRR567438	SRS361637	SRP015640	GSM999531		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163399	GEO	public	sra	SRX185061	388	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	1743	897	ILLUMINA	2013-05-15	SRR567439	SRS361637	SRP015640	GSM999531		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163400	GEO	public	sra	SRX185066	233	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	1648	816	ILLUMINA	2013-05-15	SRR567441	SRS361638	SRP015640	GSM999532		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163400	GEO	public	sra	SRX185066	233	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	1602	805	ILLUMINA	2013-05-15	SRR567442	SRS361638	SRP015640	GSM999532		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163400	GEO	public	contigssra	SRX185066	233	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	929	416	ILLUMINA	2013-05-15	SRR567443	SRS361638	SRP015640	GSM999532		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163401	GEO	public	sra	SRX185071	521	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	1709	873	ILLUMINA	2013-05-15	SRR567447	SRS361639	SRP015640	GSM999533		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163401	GEO	public	contigssra	SRX185071	521	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	990	441	ILLUMINA	2013-05-15	SRR567448	SRS361639	SRP015640	GSM999533		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163402	GEO	public	contigssra	SRX185076	360	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	896	432	ILLUMINA	2013-05-15	SRR567453	SRS361640	SRP015640	GSM999534		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163402	GEO	public	sra	SRX185076	360	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	1675	913	ILLUMINA	2013-05-15	SRR567454	SRS361640	SRP015640	GSM999534		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163402	GEO	public	sra	SRX185076	360	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	36511	21964	ILLUMINA	2013-05-15	SRR567455	SRS361640	SRP015640	GSM999534		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163403	GEO	public	sra	SRX185083	183	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	1147	561	ILLUMINA	2013-05-15	SRR567460	SRS361641	SRP015640	GSM999535		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCA_000001405.13	152	PRJNA174728	SAMN01163404	GEO	public	sra	SRX185088	276	Illumina HiSeq 2000	PAIRED	cDNA		2016-11-19	1872	936	ILLUMINA	2013-05-15	SRR567466	SRS361642	SRP015640	GSM999536		K-562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01772808	BI	GRU	sra	SRX203521	210	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-93015	2014-10-02	5076	2812	ILLUMINA	2012-11-09	SRR615826	SRS374735	SRP012682	K-562-SM-2TC5E								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01772547	BI	GRU	sra	SRX203716	252	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-93839	2014-10-02	8732	4996	ILLUMINA	2012-11-08	SRR614371	SRS374826	SRP012682	K-562-SM-2TF5R								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01772744	BI	GRU	sra	SRX203946	282	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-93741	2014-10-02	6874	3739	ILLUMINA	2012-11-09	SRR615455	SRS374933	SRP012682	K-562-SM-2TF4E								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	202	PRJNA75899	SAMN01801812	BI	GRU	sra	SRX207874	256	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-71862	2014-10-02	6509	3710	ILLUMINA	2012-11-29	SRR627443	SRS377780	SRP012682	K-562-SM-26GMQ								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01886816	BI	GRU	sra	SRX221603	401	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-117713	2014-10-02	11318	5844	ILLUMINA	2013-02-01	SRR656131	SRS389126	SRP012682	K-562-SM-33HC7								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01887550	BI	GRU	sra	SRX222198	286	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-112690	2014-10-02	7956	4130	ILLUMINA	2013-02-01	SRR657961	SRS389533	SRP012682	K-562-SM-32PMP								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01887385	BI	GRU	sra	SRX222432	394	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-113976	2014-10-02	8863	4905	ILLUMINA	2013-02-02	SRR658909	SRS389624	SRP012682	K-562-SM-32QPQ								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01887174	BI	GRU	sra	SRX222525	335	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-119240	2014-10-02	5113	2821	ILLUMINA	2013-02-02	SRR659995	SRS389657	SRP012682	K-562-SM-2XCE8								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01886823	BI	GRU	sra	SRX222553	245	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-118852	2014-10-03	8174	3978	ILLUMINA	2013-02-02	SRR660030	SRS389667	SRP012682	K-562-SM-3DB9M								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01887386	BI	GRU	sra	SRX222617	319	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-119299	2014-10-03	7490	4073	ILLUMINA	2013-02-02	SRR660127	SRS389686	SRP012682	K-562-SM-3GILO								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01887480	BI	GRU	sra	SRX222769	385	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-115821	2014-10-03	7091	3790	ILLUMINA	2013-02-02	SRR660390	SRS389742	SRP012682	K-562-SM-2XCFL								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq	GCF_000001405.25	152	PRJNA75899	SAMN01886870	BI	GRU	sra	SRX223183	281	Illumina HiSeq 2000	PAIRED	cDNA	Solexa-121541	2014-10-03	5874	3424	ILLUMINA	2013-02-03	SRR662221	SRS389875	SRP012682	K-562-SM-3K2BF								female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN06122035	GEO	public	sra	SRX2424135	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-12-14	4284	2687	ILLUMINA	2017-01-17	SRR5111784	SRS1860789	SRP013565	ENCODE biosample ENCBS501YNO	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN06121832	GEO	public	sra	SRX2424225	0	Illumina HiSeq 2000	PAIRED	cDNA		2017-04-25	3277	2051	ILLUMINA	2017-04-25	SRR5111874	SRS1860827	SRP013565	ENCODE biosample ENCBS334CFW	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
