Assay_Type	AvgSpotLen	BioProject	BioSample	Center_Name	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	population	Consent	Strain
RNA-Seq	150	PRJEB3366	SAMEA1573470	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX179525	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19095.3.M_120202_1 extract	2013-02-22	2770	1910	Homo sapiens	ILLUMINA	2013-02-22	ERR204861	ERS185037	ERP001942	GEUV:NA19095	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573204	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179526	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12775.1.M_120209_4 extract	2012-12-05	2030	1359	Homo sapiens	ILLUMINA	2012-12-05	ERR204977	ERS185293	ERP001942	GEUV:NA12775	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573391	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179527	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00119.1.M_120209_3 extract	2012-12-05	2833	1887	Homo sapiens	ILLUMINA	2012-12-05	ERR204920	ERS185402	ERP001942	GEUV:HG00119	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573085	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179528	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA07051.1.M_120209_6 extract	2012-12-05	2108	1383	Homo sapiens	ILLUMINA	2012-12-05	ERR204958	ERS185266	ERP001942	GEUV:NA07051	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573491	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179529	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00183.1.M_120209_4 extract	2012-12-05	2069	1411	Homo sapiens	ILLUMINA	2012-12-05	ERR204827	ERS185277	ERP001942	GEUV:HG00183	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573427	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179530	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19189.1.M_120209_8 extract	2013-02-21	2757	1867	Homo sapiens	ILLUMINA	2013-02-21	ERR204904	ERS185325	ERP001942	GEUV:NA19189	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573401	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179531	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12286.1.M_120209_6 extract	2012-12-05	1919	1273	Homo sapiens	ILLUMINA	2012-12-05	ERR204883	ERS185390	ERP001942	GEUV:NA12286	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573206	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179532	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12272.1.M_120209_5 extract	2012-12-05	2114	1403	Homo sapiens	ILLUMINA	2012-12-05	ERR204895	ERS185102	ERP001942	GEUV:NA12272	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573162	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179533	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20527.1.M_120209_1 extract	2013-02-22	4466	3080	Homo sapiens	ILLUMINA	2013-02-22	ERR204993	ERS185082	ERP001942	GEUV:NA20527	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573534	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX179534	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA06986.3.M_120202_1 extract	2013-02-22	2822	1939	Homo sapiens	ILLUMINA	2013-02-22	ERR204929	ERS185470	ERP001942	GEUV:NA06986	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573470	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179535	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19095.1.M_111124_8 extract	2013-02-23	4562	3357	Homo sapiens	ILLUMINA	2013-02-23	ERR204868	ERS185037	ERP001942	GEUV:NA19095	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573157	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179536	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19198.1.M_120209_3 extract	2013-02-21	2486	1662	Homo sapiens	ILLUMINA	2013-02-21	ERR205020	ERS185136	ERP001942	GEUV:NA19198	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573286	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179537	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00133.1.M_120209_5 extract	2012-12-05	3626	2421	Homo sapiens	ILLUMINA	2012-12-05	ERR204984	ERS185115	ERP001942	GEUV:HG00133	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573452	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179538	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00109.1.M_120209_4 extract	2012-12-05	2891	1962	Homo sapiens	ILLUMINA	2012-12-05	ERR204823	ERS185395	ERP001942	GEUV:HG00109	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573166	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179539	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12413.1.M_120209_6 extract	2012-12-05	1644	1091	Homo sapiens	ILLUMINA	2012-12-05	ERR204915	ERS185321	ERP001942	GEUV:NA12413	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573514	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179540	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20754.1.M_120209_8 extract	2013-02-21	2123	1445	Homo sapiens	ILLUMINA	2013-02-21	ERR204873	ERS185289	ERP001942	GEUV:NA20754	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573123	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179541	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA18934.1.M_120209_3 extract	2013-02-21	2993	2000	Homo sapiens	ILLUMINA	2013-02-21	ERR204888	ERS185249	ERP001942	GEUV:NA18934	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573245	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX179542	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00237.4.M_120208_1 extract	2012-12-05	6776	4704	Homo sapiens	ILLUMINA	2012-12-05	ERR205016	ERS185258	ERP001942	GEUV:HG00237	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573324	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX179543	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19144.4.M_120208_2 extract	2012-12-05	3455	2372	Homo sapiens	ILLUMINA	2012-12-05	ERR204985	ERS185166	ERP001942	GEUV:NA19144	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573470	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX179544	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19095.4.M_120208_2 extract	2013-02-25	2959	2034	Homo sapiens	ILLUMINA	2013-02-25	ERR204930	ERS185037	ERP001942	GEUV:NA19095	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573274	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179545	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA07357.1.M_120209_8 extract	2012-12-05	2184	1469	Homo sapiens	ILLUMINA	2012-12-05	ERR204886	ERS185180	ERP001942	GEUV:NA07357	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573458	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179546	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12155.1.M_120209_5 extract	2012-12-05	2617	1740	Homo sapiens	ILLUMINA	2012-12-05	ERR204939	ERS185323	ERP001942	GEUV:NA12155	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573487	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179547	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12763.1.M_120209_5 extract	2012-12-05	1606	1069	Homo sapiens	ILLUMINA	2012-12-05	ERR204836	ERS185143	ERP001942	GEUV:NA12763	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573478	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179548	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12234.1.M_120209_8 extract	2012-12-05	2402	1613	Homo sapiens	ILLUMINA	2012-12-05	ERR204974	ERS185238	ERP001942	GEUV:NA12234	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573439	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179549	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19207.1.M_120209_8 extract	2013-02-21	1690	1143	Homo sapiens	ILLUMINA	2013-02-21	ERR204829	ERS185460	ERP001942	GEUV:NA19207	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573107	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX179550	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19225.6.M_120119_5 extract	2013-02-21	4145	2912	Homo sapiens	ILLUMINA	2013-02-21	ERR204916	ERS185247	ERP001942	GEUV:NA19225	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573507	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179551	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12275.1.M_120209_4 extract	2012-12-05	1739	1171	Homo sapiens	ILLUMINA	2012-12-05	ERR204856	ERS185264	ERP001942	GEUV:NA12275	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573102	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179552	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12813.1.M_120209_6 extract	2012-12-05	1876	1249	Homo sapiens	ILLUMINA	2012-12-05	ERR204962	ERS185131	ERP001942	GEUV:NA12813	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573216	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179553	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA18498.1.M_120209_2 extract	2012-12-05	1987	1371	Homo sapiens	ILLUMINA	2012-12-05	ERR204925	ERS185292	ERP001942	GEUV:NA18498	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573287	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179554	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19159.1.M_120209_8 extract	2013-02-21	2088	1415	Homo sapiens	ILLUMINA	2013-02-21	ERR204821	ERS185449	ERP001942	GEUV:NA19159	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573375	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179555	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20786.1.M_120209_8 extract	2013-02-21	2297	1562	Homo sapiens	ILLUMINA	2013-02-21	ERR205012	ERS185069	ERP001942	GEUV:NA20786	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573161	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179556	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20771.1.M_120209_4 extract	2013-02-21	2286	1552	Homo sapiens	ILLUMINA	2013-02-21	ERR204862	ERS185108	ERP001942	GEUV:NA20771	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573276	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179557	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00321.1.M_120209_6 extract	2012-12-05	1478	1016	Homo sapiens	ILLUMINA	2012-12-05	ERR204864	ERS185194	ERP001942	GEUV:HG00321	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573249	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179558	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA11893.1.M_120209_4 extract	2012-12-05	1965	1309	Homo sapiens	ILLUMINA	2012-12-05	ERR204967	ERS185138	ERP001942	GEUV:NA11893	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573211	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179559	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20512.1.M_120209_8 extract	2013-02-21	2802	1901	Homo sapiens	ILLUMINA	2013-02-21	ERR204937	ERS185447	ERP001942	GEUV:NA20512	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573413	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179560	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA10851.1.M_120209_1 extract	2012-12-05	2122	1452	Homo sapiens	ILLUMINA	2012-12-05	ERR204926	ERS185067	ERP001942	GEUV:NA10851	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573318	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179561	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20513.1.M_120209_6 extract	2013-02-21	3426	2351	Homo sapiens	ILLUMINA	2013-02-21	ERR204918	ERS185226	ERP001942	GEUV:NA20513	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573320	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179562	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA11894.1.M_120209_4 extract	2012-12-05	1667	1108	Homo sapiens	ILLUMINA	2012-12-05	ERR204921	ERS185454	ERP001942	GEUV:NA11894	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573459	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179563	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19096.1.M_120209_8 extract	2013-02-21	2027	1380	Homo sapiens	ILLUMINA	2013-02-21	ERR204969	ERS185239	ERP001942	GEUV:NA19096	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573462	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX179564	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00117.6.M_120217_1 extract	2013-02-22	3312	2253	Homo sapiens	ILLUMINA	2013-02-22	ERR204879	ERS185322	ERP001942	GEUV:HG00117	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573486	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179565	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12058.1.M_120209_7 extract	2012-12-05	2629	1761	Homo sapiens	ILLUMINA	2012-12-05	ERR205003	ERS185060	ERP001942	GEUV:NA12058	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573408	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179566	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00328.1.M_120209_2 extract	2012-12-05	2233	1539	Homo sapiens	ILLUMINA	2012-12-05	ERR204998	ERS185280	ERP001942	GEUV:HG00328	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573470	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX179567	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19095.7.M_120219_8 extract	2013-02-22	3527	2539	Homo sapiens	ILLUMINA	2013-02-22	ERR204891	ERS185037	ERP001942	GEUV:NA19095	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573462	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179568	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00117.1.M_120209_1 extract	2013-02-25	4342	2986	Homo sapiens	ILLUMINA	2013-02-25	ERR205006	ERS185322	ERP001942	GEUV:HG00117	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573188	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179569	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20518.1.M_120209_6 extract	2013-02-21	2690	1873	Homo sapiens	ILLUMINA	2013-02-21	ERR204850	ERS185188	ERP001942	GEUV:NA20518	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573214	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179570	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19121.1.M_120209_6 extract	2013-02-21	3159	2088	Homo sapiens	ILLUMINA	2013-02-21	ERR204892	ERS185204	ERP001942	GEUV:NA19121	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573454	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179571	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA11840.1.M_120209_4 extract	2012-12-05	1769	1182	Homo sapiens	ILLUMINA	2012-12-05	ERR204885	ERS185072	ERP001942	GEUV:NA11840	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573534	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179572	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA06986.1.M_120209_1 extract	2013-02-22	3736	2567	Homo sapiens	ILLUMINA	2013-02-22	ERR204860	ERS185470	ERP001942	GEUV:NA06986	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573186	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179573	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12776.1.M_120209_3 extract	2012-12-05	1626	1088	Homo sapiens	ILLUMINA	2012-12-05	ERR204898	ERS185439	ERP001942	GEUV:NA12776	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573125	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179574	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12045.1.M_120209_3 extract	2012-12-05	2304	1515	Homo sapiens	ILLUMINA	2012-12-05	ERR204924	ERS185387	ERP001942	GEUV:NA12045	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573433	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179575	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12156.1.M_120209_7 extract	2012-12-05	3136	2096	Homo sapiens	ILLUMINA	2012-12-05	ERR205022	ERS185353	ERP001942	GEUV:NA12156	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573270	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179576	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12348.1.M_120209_3 extract	2012-12-05	1600	1059	Homo sapiens	ILLUMINA	2012-12-05	ERR204964	ERS185040	ERP001942	GEUV:NA12348	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573498	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179577	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19099.1.M_120209_4 extract	2013-02-21	1676	1138	Homo sapiens	ILLUMINA	2013-02-21	ERR204912	ERS185061	ERP001942	GEUV:NA19099	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573334	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179578	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20765.1.M_120209_7 extract	2013-02-21	2761	1892	Homo sapiens	ILLUMINA	2013-02-21	ERR204954	ERS185306	ERP001942	GEUV:NA20765	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573331	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179579	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12762.1.M_120209_5 extract	2012-12-05	2617	1764	Homo sapiens	ILLUMINA	2012-12-05	ERR204983	ERS185288	ERP001942	GEUV:NA12762	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573392	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX179580	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12399.7.M_120219_1 extract	2013-02-22	10497	7640	Homo sapiens	ILLUMINA	2013-02-22	ERR204897	ERS185416	ERP001942	GEUV:NA12399	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573527	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX179581	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00355.5.M_120131_3 extract	2013-02-23	4452	3005	Homo sapiens	ILLUMINA	2013-02-23	ERR204953	ERS185329	ERP001942	GEUV:HG00355	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573282	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179582	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12750.1.M_120209_7 extract	2012-12-05	1835	1243	Homo sapiens	ILLUMINA	2012-12-05	ERR204943	ERS185058	ERP001942	GEUV:NA12750	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573537	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179583	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA18505.1.M_120209_4 extract	2012-12-05	2293	1553	Homo sapiens	ILLUMINA	2012-12-05	ERR204952	ERS185369	ERP001942	GEUV:NA18505	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573532	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179584	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA18870.1.M_120209_4 extract	2012-12-05	2287	1552	Homo sapiens	ILLUMINA	2012-12-05	ERR205017	ERS185409	ERP001942	GEUV:NA18870	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573384	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179585	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19185.1.M_120209_4 extract	2013-02-21	2041	1379	Homo sapiens	ILLUMINA	2013-02-21	ERR204971	ERS185284	ERP001942	GEUV:NA19185	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573105	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179586	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19190.1.M_120209_8 extract	2013-02-21	2669	1804	Homo sapiens	ILLUMINA	2013-02-21	ERR204997	ERS185093	ERP001942	GEUV:NA19190	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573462	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX179587	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00117.3.M_120202_6 extract	2013-02-22	2365	1611	Homo sapiens	ILLUMINA	2013-02-22	ERR204975	ERS185322	ERP001942	GEUV:HG00117	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573521	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179588	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00131.1.M_120209_8 extract	2012-12-05	2101	1432	Homo sapiens	ILLUMINA	2012-12-05	ERR204951	ERS185429	ERP001942	GEUV:HG00131	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573546	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179589	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA11995.1.M_120209_5 extract	2012-12-05	2059	1370	Homo sapiens	ILLUMINA	2012-12-05	ERR204876	ERS185494	ERP001942	GEUV:NA11995	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573504	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179590	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12283.1.M_120209_4 extract	2012-12-05	1611	1080	Homo sapiens	ILLUMINA	2012-12-05	ERR204907	ERS185142	ERP001942	GEUV:NA12283	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573407	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179591	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA18916.1.M_120209_7 extract	2012-12-05	2590	1773	Homo sapiens	ILLUMINA	2012-12-05	ERR204903	ERS185088	ERP001942	GEUV:NA18916	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573383	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX179592	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA18487.1.M_120209_7 extract	2012-12-05	2502	1708	Homo sapiens	ILLUMINA	2012-12-05	ERR204991	ERS185377	ERP001942	GEUV:NA18487	YRI	public	lymphoblastoid cell line
