Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	Center_Name	Consent	DATASTORE_filetype	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	cell_type	flow_cell_id	group	libraryid	phase	source_name	stim	tissue	DATASTORE_provider
RNA-Seq		57	PRJNA379624	SAMN06617090	GEO	public	sra	SRX2653201	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	555	207	Homo sapiens	ILLUMINA	2018-03-29	SRR5357345	SRS2058365	SRP102104	GSM2543832	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Control	lib7952	3	07-01-010-5	CR		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617089	GEO	public	sra	SRX2653202	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	626	232	Homo sapiens	ILLUMINA	2018-03-29	SRR5357346	SRS2058367	SRP102104	GSM2543833	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Control	lib7953	3	07-01-010-5	NS		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617088	GEO	public	sra	SRX2653203	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	550	205	Homo sapiens	ILLUMINA	2018-03-29	SRR5357347	SRS2058368	SRP102104	GSM2543834	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Case	lib7954	3	07-08-040-3	CR		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617087	GEO	public	sra	SRX2653204	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	627	233	Homo sapiens	ILLUMINA	2018-03-29	SRR5357348	SRS2058369	SRP102104	GSM2543835	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Case	lib7955	3	07-08-040-3	NS		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617085	GEO	public	sra	SRX2653205	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	608	227	Homo sapiens	ILLUMINA	2018-03-29	SRR5357349	SRS2058370	SRP102104	GSM2543836	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Control	lib7958	3	07-08-033-3	CR		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617084	GEO	public	sra	SRX2653206	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	595	221	Homo sapiens	ILLUMINA	2018-03-29	SRR5357350	SRS2058371	SRP102104	GSM2543837	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Control	lib7959	3	07-08-033-3	NS		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617083	GEO	public	sra	SRX2653207	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	479	181	Homo sapiens	ILLUMINA	2018-03-29	SRR5357351	SRS2058372	SRP102104	GSM2543838	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	CR sensitized	lib7960	3	07-07-017-2	CR		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617082	GEO	public	sra	SRX2653208	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	657	245	Homo sapiens	ILLUMINA	2018-03-29	SRR5357352	SRS2058373	SRP102104	GSM2543839	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	CR sensitized	lib7961	3	07-07-017-2	NS		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617081	GEO	public	sra	SRX2653209	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	585	219	Homo sapiens	ILLUMINA	2018-03-29	SRR5357353	SRS2058374	SRP102104	GSM2543840	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Asthma	lib7962	3	07-08-032-2	CR		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617080	GEO	public	sra	SRX2653210	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	584	219	Homo sapiens	ILLUMINA	2018-03-29	SRR5357354	SRS2058375	SRP102104	GSM2543841	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Asthma	lib7963	3	07-08-032-2	NS		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617079	GEO	public	sra	SRX2653211	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	631	236	Homo sapiens	ILLUMINA	2018-03-29	SRR5357355	SRS2058376	SRP102104	GSM2543842	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Asthma	lib7964	3	07-07-074-8	CR		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617078	GEO	public	sra	SRX2653212	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	649	243	Homo sapiens	ILLUMINA	2018-03-29	SRR5357356	SRS2058377	SRP102104	GSM2543843	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Asthma	lib7965	3	07-07-074-8	NS		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617077	GEO	public	sra	SRX2653213	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	620	233	Homo sapiens	ILLUMINA	2018-03-29	SRR5357357	SRS2058378	SRP102104	GSM2543844	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Control	lib7966	3	07-08-132-3	CR		ncbi
RNA-Seq		57	PRJNA379624	SAMN06617076	GEO	public	sra	SRX2653214	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	609	228	Homo sapiens	ILLUMINA	2018-03-29	SRR5357358	SRS2058379	SRP102104	GSM2543845	Peripheral blood mononuclear cells (PBMCs)	BC6VF8ANXX	Control	lib7967	3	07-08-132-3	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617075	GEO	public	sra	SRX2653215	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	550	212	Homo sapiens	ILLUMINA	2018-03-29	SRR5357359	SRS2058380	SRP102104	GSM2543846	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib7968	3	07-01-132-9	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617074	GEO	public	sra	SRX2653216	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	754	292	Homo sapiens	ILLUMINA	2018-03-29	SRR5357360	SRS2058381	SRP102104	GSM2543847	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib7969	3	07-01-132-9	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617073	GEO	public	sra	SRX2653217	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	631	245	Homo sapiens	ILLUMINA	2018-03-29	SRR5357361	SRS2058382	SRP102104	GSM2543848	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib7970	3	07-08-041-9	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617072	GEO	public	sra	SRX2653218	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	725	281	Homo sapiens	ILLUMINA	2018-03-29	SRR5357362	SRS2058383	SRP102104	GSM2543849	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib7971	3	07-08-041-9	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617071	GEO	public	sra	SRX2653219	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	620	240	Homo sapiens	ILLUMINA	2018-03-29	SRR5357363	SRS2058384	SRP102104	GSM2543850	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Asthma	lib7972	3	07-08-034-6	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617070	GEO	public	sra	SRX2653220	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	725	281	Homo sapiens	ILLUMINA	2018-03-29	SRR5357364	SRS2058385	SRP102104	GSM2543851	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Asthma	lib7973	3	07-08-034-6	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617069	GEO	public	sra	SRX2653221	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	362	140	Homo sapiens	ILLUMINA	2018-03-29	SRR5357365	SRS2058386	SRP102104	GSM2543852	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib7976	3	07-01-158-0	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617068	GEO	public	sra	SRX2653222	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	386	149	Homo sapiens	ILLUMINA	2018-03-29	SRR5357366	SRS2058387	SRP102104	GSM2543853	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib7977	3	07-01-158-0	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617067	GEO	public	sra	SRX2653223	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	511	197	Homo sapiens	ILLUMINA	2018-03-29	SRR5357367	SRS2058388	SRP102104	GSM2543854	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib7980	3	07-01-023-7	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617066	GEO	public	sra	SRX2653224	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	412	159	Homo sapiens	ILLUMINA	2018-03-29	SRR5357368	SRS2058389	SRP102104	GSM2543855	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib7981	3	07-01-023-7	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617065	GEO	public	sra	SRX2653225	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	489	189	Homo sapiens	ILLUMINA	2018-03-29	SRR5357369	SRS2058391	SRP102104	GSM2543856	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib7982	3	07-02-140-1	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617064	GEO	public	sra	SRX2653226	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	386	150	Homo sapiens	ILLUMINA	2018-03-29	SRR5357370	SRS2058390	SRP102104	GSM2543857	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib7983	3	07-02-140-1	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616824	GEO	public	sra	SRX2653227	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	543	210	Homo sapiens	ILLUMINA	2018-03-29	SRR5357371	SRS2058392	SRP102104	GSM2543858	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Case	lib7986	3	07-07-100-0	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616823	GEO	public	sra	SRX2653228	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	449	173	Homo sapiens	ILLUMINA	2018-03-29	SRR5357372	SRS2058394	SRP102104	GSM2543859	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Case	lib7987	3	07-07-100-0	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616822	GEO	public	sra	SRX2653229	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	565	218	Homo sapiens	ILLUMINA	2018-03-29	SRR5357373	SRS2058393	SRP102104	GSM2543860	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib7988	3	07-01-079-1	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616821	GEO	public	sra	SRX2653230	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	595	230	Homo sapiens	ILLUMINA	2018-03-29	SRR5357374	SRS2058395	SRP102104	GSM2543861	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib7989	3	07-01-079-1	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616820	GEO	public	sra	SRX2653231	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	586	227	Homo sapiens	ILLUMINA	2018-03-29	SRR5357375	SRS2058396	SRP102104	GSM2543862	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib7990	3	07-08-161-6	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616819	GEO	public	sra	SRX2653232	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	487	188	Homo sapiens	ILLUMINA	2018-03-29	SRR5357376	SRS2058397	SRP102104	GSM2543863	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib7991	3	07-08-161-6	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616818	GEO	public	sra	SRX2653233	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	633	241	Homo sapiens	ILLUMINA	2018-03-29	SRR5357377	SRS2058398	SRP102104	GSM2543864	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib7994	3	07-08-044-2	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616817	GEO	public	sra	SRX2653234	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	558	212	Homo sapiens	ILLUMINA	2018-03-29	SRR5357378	SRS2058399	SRP102104	GSM2543865	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib7995	3	07-08-044-2	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616816	GEO	public	sra	SRX2653235	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	657	249	Homo sapiens	ILLUMINA	2018-03-29	SRR5357379	SRS2058400	SRP102104	GSM2543866	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Asthma	lib7996	3	07-07-014-0	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616815	GEO	public	sra	SRX2653236	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	726	275	Homo sapiens	ILLUMINA	2018-03-29	SRR5357380	SRS2058401	SRP102104	GSM2543867	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Asthma	lib7997	3	07-07-014-0	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616814	GEO	public	sra	SRX2653237	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	369	140	Homo sapiens	ILLUMINA	2018-03-29	SRR5357381	SRS2058402	SRP102104	GSM2543868	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8000	3	07-01-047-8	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616813	GEO	public	sra	SRX2653238	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	463	175	Homo sapiens	ILLUMINA	2018-03-29	SRR5357382	SRS2058404	SRP102104	GSM2543869	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8001	3	07-01-047-8	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616812	GEO	public	sra	SRX2653239	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	458	174	Homo sapiens	ILLUMINA	2018-03-29	SRR5357383	SRS2058403	SRP102104	GSM2543870	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8002	3	07-08-160-0	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616811	GEO	public	sra	SRX2653240	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	435	165	Homo sapiens	ILLUMINA	2018-03-29	SRR5357384	SRS2058405	SRP102104	GSM2543871	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8003	3	07-08-160-0	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616810	GEO	public	sra	SRX2653241	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	402	152	Homo sapiens	ILLUMINA	2018-03-29	SRR5357385	SRS2058406	SRP102104	GSM2543872	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8004	3	07-02-080-8	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616809	GEO	public	sra	SRX2653242	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	389	147	Homo sapiens	ILLUMINA	2018-03-29	SRR5357386	SRS2058407	SRP102104	GSM2543873	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8005	3	07-02-080-8	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616808	GEO	public	sra	SRX2653243	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	434	165	Homo sapiens	ILLUMINA	2018-03-29	SRR5357387	SRS2058408	SRP102104	GSM2543874	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8010	3	07-01-098-8	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616807	GEO	public	sra	SRX2653244	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	547	207	Homo sapiens	ILLUMINA	2018-03-29	SRR5357388	SRS2058409	SRP102104	GSM2543875	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8011	3	07-01-098-8	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616806	GEO	public	sra	SRX2653245	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	611	231	Homo sapiens	ILLUMINA	2018-03-29	SRR5357389	SRS2058411	SRP102104	GSM2543876	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib8012	3	07-01-039-4	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616805	GEO	public	sra	SRX2653246	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	720	273	Homo sapiens	ILLUMINA	2018-03-29	SRR5357390	SRS2058410	SRP102104	GSM2543877	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib8013	3	07-01-039-4	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616804	GEO	public	sra	SRX2653247	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	834	318	Homo sapiens	ILLUMINA	2018-03-29	SRR5357391	SRS2058412	SRP102104	GSM2543878	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8014	3	07-01-053-4	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616803	GEO	public	sra	SRX2653248	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	700	265	Homo sapiens	ILLUMINA	2018-03-29	SRR5357392	SRS2058413	SRP102104	GSM2543879	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8015	3	07-01-053-4	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616802	GEO	public	sra	SRX2653249	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	298	112	Homo sapiens	ILLUMINA	2018-03-29	SRR5357393	SRS2058414	SRP102104	GSM2543880	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8016	3	07-08-146-2	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616801	GEO	public	sra	SRX2653250	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	362	136	Homo sapiens	ILLUMINA	2018-03-29	SRR5357394	SRS2058415	SRP102104	GSM2543881	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8017	3	07-08-146-2	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616800	GEO	public	sra	SRX2653251	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	708	266	Homo sapiens	ILLUMINA	2018-03-29	SRR5357395	SRS2058416	SRP102104	GSM2543882	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib8020	3	07-08-102-9	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616799	GEO	public	sra	SRX2653252	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	847	319	Homo sapiens	ILLUMINA	2018-03-29	SRR5357396	SRS2058417	SRP102104	GSM2543883	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib8021	3	07-08-102-9	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616798	GEO	public	sra	SRX2653253	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	388	146	Homo sapiens	ILLUMINA	2018-03-29	SRR5357397	SRS2058418	SRP102104	GSM2543884	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8024	3	07-08-121-2	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616797	GEO	public	sra	SRX2653254	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	492	185	Homo sapiens	ILLUMINA	2018-03-29	SRR5357398	SRS2058419	SRP102104	GSM2543885	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8025	3	07-08-121-2	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616796	GEO	public	sra	SRX2653255	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	559	210	Homo sapiens	ILLUMINA	2018-03-29	SRR5357399	SRS2058420	SRP102104	GSM2543886	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Asthma	lib8028	3	07-02-118-5	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06616795	GEO	public	sra	SRX2653256	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	629	237	Homo sapiens	ILLUMINA	2018-03-29	SRR5357400	SRS2058421	SRP102104	GSM2543887	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Asthma	lib8029	3	07-02-118-5	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617199	GEO	public	sra	SRX2653257	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	690	259	Homo sapiens	ILLUMINA	2018-03-29	SRR5357401	SRS2058422	SRP102104	GSM2543888	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8030	3	07-01-034-1	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617198	GEO	public	sra	SRX2653258	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	523	198	Homo sapiens	ILLUMINA	2018-03-29	SRR5357402	SRS2058423	SRP102104	GSM2543889	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8031	3	07-01-034-1	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617197	GEO	public	sra	SRX2653259	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	585	221	Homo sapiens	ILLUMINA	2018-03-29	SRR5357403	SRS2058424	SRP102104	GSM2543890	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib8032	3	07-02-009-4	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617204	GEO	public	sra	SRX2653260	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	617	232	Homo sapiens	ILLUMINA	2018-03-29	SRR5357404	SRS2058425	SRP102104	GSM2543891	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib8033	3	07-02-009-4	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617203	GEO	public	sra	SRX2653261	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	402	151	Homo sapiens	ILLUMINA	2018-03-29	SRR5357405	SRS2058426	SRP102104	GSM2543892	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8034	3	07-07-055-9	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617202	GEO	public	sra	SRX2653262	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	390	147	Homo sapiens	ILLUMINA	2018-03-29	SRR5357406	SRS2058427	SRP102104	GSM2543893	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8035	3	07-07-055-9	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617201	GEO	public	sra	SRX2653263	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	597	225	Homo sapiens	ILLUMINA	2018-03-29	SRR5357407	SRS2058429	SRP102104	GSM2543894	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib8036	3	07-08-085-2	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617200	GEO	public	sra	SRX2653264	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	470	177	Homo sapiens	ILLUMINA	2018-03-29	SRR5357408	SRS2058428	SRP102104	GSM2543895	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	CR sensitized	lib8037	3	07-08-085-2	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617196	GEO	public	sra	SRX2653265	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	658	249	Homo sapiens	ILLUMINA	2018-03-29	SRR5357409	SRS2058430	SRP102104	GSM2543896	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8038	3	07-08-105-5	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617195	GEO	public	sra	SRX2653266	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	463	174	Homo sapiens	ILLUMINA	2018-03-29	SRR5357410	SRS2058432	SRP102104	GSM2543897	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8039	3	07-08-105-5	NS		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617194	GEO	public	sra	SRX2653267	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	521	196	Homo sapiens	ILLUMINA	2018-03-29	SRR5357411	SRS2058431	SRP102104	GSM2543898	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8040	3	07-08-022-4	CR		ncbi
RNA-Seq		50	PRJNA379624	SAMN06617193	GEO	public	sra	SRX2653268	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-03-18	396	149	Homo sapiens	ILLUMINA	2018-03-29	SRR5357412	SRS2058433	SRP102104	GSM2543899	Peripheral blood mononuclear cells (PBMCs)	AC6LKTANXX	Control	lib8041	3	07-08-022-4	NS		ncbi
