Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	Center_Name	DATASTORE_filetype	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	cell_type	source_name	tissue	Consent	DATASTORE_provider	LibrarySource	Organism
RNA-Seq		202	PRJNA386992	SAMN07139325		sra	SRX2866738	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_11929_RNAseq	2017-05-29	16704	10446	ILLUMINA	2018-01-10	SRR5626185	SRS2237146	SRP108209	MLL_11929			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139333		sra	SRX2866740	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_11934_RNAseq	2017-05-29	18665	11835	ILLUMINA	2018-01-10	SRR5626183	SRS2237147	SRP108209	MLL_11934			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139326		sra	SRX2866739	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_10598_RNAseq	2017-05-29	16087	9840	ILLUMINA	2018-01-10	SRR5626184	SRS2237148	SRP108209	MLL_10598			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139334		sra	SRX2866741	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_11935_RNAseq	2017-05-29	19174	12136	ILLUMINA	2018-01-10	SRR5626182	SRS2237149	SRP108209	MLL_11935			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139344		sra	SRX2866742	0	Illumina HiSeq 2000	PAIRED	cDNA	1-07KM6821_RNAseq	2017-05-29	15729	9451	ILLUMINA	2018-01-10	SRR5626181	SRS2237150	SRP108209	1-07KM6821			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139345		sra	SRX2866743	0	Illumina HiSeq 2000	PAIRED	cDNA	3-06PB4872_RNAseq	2017-05-29	13530	8394	ILLUMINA	2018-01-10	SRR5626180	SRS2237151	SRP108209	3-06PB4872			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139339		sra	SRX2866744	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_11940_RNAseq	2017-05-29	17637	11045	ILLUMINA	2018-01-10	SRR5626179	SRS2237152	SRP108209	MLL_11940			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		198	PRJNA386992	SAMN07139341		sra	SRX2866745	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_12446_RNAseq	2017-05-29	3248	1492	ILLUMINA	2018-01-10	SRR5626178	SRS2237153	SRP108209	MLL_12446			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		198	PRJNA386992	SAMN07139342		sra	SRX2866746	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_12444_RNAseq	2017-05-29	6569	2950	ILLUMINA	2018-01-10	SRR5626177	SRS2237154	SRP108209	MLL_12444			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139343		sra	SRX2866747	0	Illumina HiSeq 2000	PAIRED	cDNA	07B60_RNAseq	2017-05-29	13327	8453	ILLUMINA	2018-01-10	SRR5626176	SRS2237155	SRP108209	07B60			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139335		sra	SRX2866748	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_11936_RNAseq	2017-05-29	15698	9852	ILLUMINA	2018-01-10	SRR5626175	SRS2237156	SRP108209	MLL_11936			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139336		sra	SRX2866749	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_11937_RNAseq	2017-05-29	17019	10384	ILLUMINA	2018-01-10	SRR5626174	SRS2237157	SRP108209	MLL_11937			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139337		sra	SRX2866750	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_11938_RNAseq	2017-05-29	15301	9153	ILLUMINA	2018-01-10	SRR5626173	SRS2237158	SRP108209	MLL_11938			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA386992	SAMN07139338		sra	SRX2866751	0	Illumina HiSeq 2000	PAIRED	cDNA	MLL_11939_RNAseq	2017-05-29	15270	9317	ILLUMINA	2018-01-10	SRR5626172	SRS2237159	SRP108209	MLL_11939			Peripheral blood or bone marrow	public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284008	GEO	sra	SRX2961772	0	NextSeq 500	SINGLE	cDNA		2017-06-27	2244	899	ILLUMINA	2018-03-06	SRR5762023	SRS2318550	SRP110617	GSM2687335	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284007	GEO	sra	SRX2961773	0	NextSeq 500	SINGLE	cDNA		2017-06-27	1881	753	ILLUMINA	2018-03-06	SRR5762024	SRS2318551	SRP110617	GSM2687336	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284006	GEO	sra	SRX2961774	0	NextSeq 500	SINGLE	cDNA		2017-06-27	1917	763	ILLUMINA	2018-03-06	SRR5762025	SRS2318552	SRP110617	GSM2687337	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284005	GEO	sra	SRX2961775	0	NextSeq 500	SINGLE	cDNA		2017-06-27	1994	798	ILLUMINA	2018-03-06	SRR5762026	SRS2318553	SRP110617	GSM2687338	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284004	GEO	sra	SRX2961776	0	NextSeq 500	SINGLE	cDNA		2017-06-27	2045	823	ILLUMINA	2018-03-06	SRR5762027	SRS2318554	SRP110617	GSM2687339	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284003	GEO	sra	SRX2961777	0	NextSeq 500	SINGLE	cDNA		2017-06-27	2035	808	ILLUMINA	2018-03-06	SRR5762028	SRS2318555	SRP110617	GSM2687340	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284002	GEO	sra	SRX2961778	0	NextSeq 500	SINGLE	cDNA		2017-06-27	1990	802	ILLUMINA	2018-03-06	SRR5762029	SRS2318556	SRP110617	GSM2687341	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284001	GEO	sra	SRX2961779	0	NextSeq 500	SINGLE	cDNA		2017-06-27	2398	976	ILLUMINA	2018-03-06	SRR5762030	SRS2318557	SRP110617	GSM2687342	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284000	GEO	sra	SRX2961780	0	NextSeq 500	SINGLE	cDNA		2017-06-27	2156	856	ILLUMINA	2018-03-06	SRR5762031	SRS2318558	SRP110617	GSM2687343	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07283999	GEO	sra	SRX2961781	0	NextSeq 500	SINGLE	cDNA		2017-06-27	1581	626	ILLUMINA	2018-03-06	SRR5762032	SRS2318559	SRP110617	GSM2687344	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07283998	GEO	sra	SRX2961782	0	NextSeq 500	SINGLE	cDNA		2017-06-27	2034	805	ILLUMINA	2018-03-06	SRR5762033	SRS2318560	SRP110617	GSM2687345	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07283996	GEO	sra	SRX2961783	0	NextSeq 500	SINGLE	cDNA		2017-06-27	1681	678	ILLUMINA	2018-03-06	SRR5762034	SRS2318561	SRP110617	GSM2687346	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07283995	GEO	sra	SRX2961784	0	NextSeq 500	SINGLE	cDNA		2017-06-27	1952	778	ILLUMINA	2018-03-06	SRR5762035	SRS2318562	SRP110617	GSM2687347	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07283997	GEO	sra	SRX2961785	0	NextSeq 500	SINGLE	cDNA		2017-06-27	1686	669	ILLUMINA	2018-03-06	SRR5762036	SRS2318563	SRP110617	GSM2687348	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284016	GEO	sra	SRX2961786	0	NextSeq 500	SINGLE	cDNA		2017-06-27	2191	870	ILLUMINA	2018-03-06	SRR5762037	SRS2318564	SRP110617	GSM2687349	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284015	GEO	sra	SRX2961787	0	NextSeq 500	SINGLE	cDNA		2017-06-27	2081	829	ILLUMINA	2018-03-06	SRR5762038	SRS2318565	SRP110617	GSM2687350	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284017	GEO	sra	SRX2961788	0	NextSeq 500	SINGLE	cDNA		2017-06-27	2241	886	ILLUMINA	2018-03-06	SRR5762039	SRS2318566	SRP110617	GSM2687351	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		75	PRJNA392162	SAMN07284018	GEO	sra	SRX2961789	0	NextSeq 500	SINGLE	cDNA		2017-06-27	2068	819	ILLUMINA	2018-03-06	SRR5762040	SRS2318567	SRP110617	GSM2687352	acute monocytic leukemia (AML)	AML		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJEB21548	SAMEA104143027	CHU Nimes	sra	ERX2078591	350	Illumina HiSeq 2000	PAIRED	Oligo-dT	om100011_p	2017-07-02	6643	4536	ILLUMINA	2017-06-29	ERR2019339	ERS1802045	ERP023811	E-MTAB-5767:om100011	bone marrow cancer cell			public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJEB21548	SAMEA104143028	CHU Nimes	sra	ERX2078592	350	Illumina HiSeq 2000	PAIRED	Oligo-dT	om110223_p	2017-07-02	10358	7072	ILLUMINA	2017-06-29	ERR2019340	ERS1802046	ERP023811	E-MTAB-5767:om110223	bone marrow cancer cell			public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJEB21548	SAMEA104143029	CHU Nimes	sra	ERX2078593	350	Illumina HiSeq 2000	PAIRED	Oligo-dT	os110089_p	2017-07-02	14980	10130	ILLUMINA	2017-06-29	ERR2019341	ERS1802047	ERP023811	E-MTAB-5767:os110089	blood cell			public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411209	GEO	sra	SRX3032001	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	700	249	ILLUMINA	2018-03-03	SRR5863462	SRS2380846	SRP113492	GSM2716713		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411136	GEO	sra	SRX3032002	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	708	251	ILLUMINA	2018-03-03	SRR5863463	SRS2380848	SRP113492	GSM2716714		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411150	GEO	sra	SRX3032003	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1397	488	ILLUMINA	2018-03-03	SRR5863464	SRS2380849	SRP113492	GSM2716715		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411147	GEO	sra	SRX3032006	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1146	404	ILLUMINA	2018-03-03	SRR5863467	SRS2380850	SRP113492	GSM2716718		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411148	GEO	sra	SRX3032005	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	2923	1033	ILLUMINA	2018-03-03	SRR5863466	SRS2380851	SRP113492	GSM2716717		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411169	GEO	sra	SRX3032007	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	674	236	ILLUMINA	2018-03-03	SRR5863468	SRS2380852	SRP113492	GSM2716719		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411149	GEO	sra	SRX3032004	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	996	357	ILLUMINA	2018-03-03	SRR5863465	SRS2380853	SRP113492	GSM2716716		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411211	GEO	sra	SRX3032008	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	620	223	ILLUMINA	2018-03-03	SRR5863469	SRS2380854	SRP113492	GSM2716720		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411140	GEO	sra	SRX3032009	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1480	525	ILLUMINA	2018-03-03	SRR5863470	SRS2380855	SRP113492	GSM2716721		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411141	GEO	sra	SRX3032010	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1001	352	ILLUMINA	2018-03-03	SRR5863472	SRS2380856	SRP113492	GSM2716722		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411139	GEO	sra	SRX3032011	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1521	533	ILLUMINA	2018-03-03	SRR5863474	SRS2380857	SRP113492	GSM2716723		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411138	GEO	sra	SRX3032013	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1002	359	ILLUMINA	2018-03-03	SRR5863475	SRS2380859	SRP113492	GSM2716724		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411137	GEO	sra	SRX3032014	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	929	329	ILLUMINA	2018-03-03	SRR5863476	SRS2380860	SRP113492	GSM2716725		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411156	GEO	sra	SRX3032018	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	461	166	ILLUMINA	2018-03-03	SRR5863480	SRS2380861	SRP113492	GSM2716729		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411210	GEO	sra	SRX3032015	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1051	372	ILLUMINA	2018-03-03	SRR5863477	SRS2380862	SRP113492	GSM2716726		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411151	GEO	sra	SRX3032016	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1409	493	ILLUMINA	2018-03-03	SRR5863478	SRS2380863	SRP113492	GSM2716727		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411133	GEO	sra	SRX3032017	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1060	380	ILLUMINA	2018-03-03	SRR5863479	SRS2380864	SRP113492	GSM2716728		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411155	GEO	sra	SRX3032019	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	763	269	ILLUMINA	2018-03-03	SRR5863481	SRS2380865	SRP113492	GSM2716730		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411154	GEO	sra	SRX3032020	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	355	128	ILLUMINA	2018-03-03	SRR5863482	SRS2380866	SRP113492	GSM2716731		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411153	GEO	sra	SRX3032021	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	551	200	ILLUMINA	2018-03-03	SRR5863483	SRS2380867	SRP113492	GSM2716732		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411152	GEO	sra	SRX3032022	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1134	402	ILLUMINA	2018-03-03	SRR5863484	SRS2380868	SRP113492	GSM2716733		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411193	GEO	sra	SRX3032024	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	793	284	ILLUMINA	2018-03-03	SRR5863486	SRS2380869	SRP113492	GSM2716735		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411185	GEO	sra	SRX3032023	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1109	390	ILLUMINA	2018-03-03	SRR5863485	SRS2380870	SRP113492	GSM2716734		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411172	GEO	sra	SRX3032026	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1132	399	ILLUMINA	2018-03-03	SRR5863488	SRS2380871	SRP113492	GSM2716737		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411192	GEO	sra	SRX3032025	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	657	236	ILLUMINA	2018-03-03	SRR5863487	SRS2380872	SRP113492	GSM2716736		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411189	GEO	sra	SRX3032027	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	994	348	ILLUMINA	2018-03-03	SRR5863489	SRS2380873	SRP113492	GSM2716738		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		50	PRJNA395584	SAMN07411188	GEO	sra	SRX3032028	0	Illumina HiSeq 1500	SINGLE	cDNA		2017-07-24	1311	457	ILLUMINA	2018-03-03	SRR5863490	SRS2380874	SRP113492	GSM2716739		MV-4-11-B CDX		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411176	GEO	sra	SRX3032031	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1226	586	ILLUMINA	2018-03-03	SRR5863493	SRS2380875	SRP113492	GSM2716742		HL-60 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411187	GEO	sra	SRX3032029	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1480	704	ILLUMINA	2018-03-03	SRR5863491	SRS2380876	SRP113492	GSM2716740		HL-60 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411186	GEO	sra	SRX3032030	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1571	745	ILLUMINA	2018-03-03	SRR5863492	SRS2380877	SRP113492	GSM2716741		HL-60 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411175	GEO	sra	SRX3032033	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1111	513	ILLUMINA	2018-03-03	SRR5863495	SRS2380878	SRP113492	GSM2716744		KASUMI-1 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411144	GEO	sra	SRX3032032	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1511	717	ILLUMINA	2018-03-03	SRR5863494	SRS2380879	SRP113492	GSM2716743		HL-60 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411174	GEO	sra	SRX3032034	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1013	466	ILLUMINA	2018-03-03	SRR5863496	SRS2380880	SRP113492	GSM2716745		KASUMI-1 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411171	GEO	sra	SRX3032036	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1436	656	ILLUMINA	2018-03-03	SRR5863498	SRS2380881	SRP113492	GSM2716747		KASUMI-1 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411173	GEO	sra	SRX3032035	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1090	499	ILLUMINA	2018-03-03	SRR5863497	SRS2380882	SRP113492	GSM2716746		KASUMI-1 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411143	GEO	sra	SRX3032037	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1124	543	ILLUMINA	2018-03-03	SRR5863499	SRS2380883	SRP113492	GSM2716748		MOLM-13 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411142	GEO	sra	SRX3032038	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1481	713	ILLUMINA	2018-03-03	SRR5863500	SRS2380884	SRP113492	GSM2716749		MOLM-13 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411204	GEO	sra	SRX3032039	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1386	664	ILLUMINA	2018-03-03	SRR5863501	SRS2380885	SRP113492	GSM2716750		MOLM-13 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411203	GEO	sra	SRX3032040	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	2457	1174	ILLUMINA	2018-03-03	SRR5863502	SRS2380886	SRP113492	GSM2716751		MOLM-13 cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411202	GEO	sra	SRX3032042	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1970	950	ILLUMINA	2018-03-03	SRR5863504	SRS2380887	SRP113492	GSM2716753		MV-4-11-B cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411200	GEO	sra	SRX3032044	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	2168	1044	ILLUMINA	2018-03-03	SRR5863506	SRS2380888	SRP113492	GSM2716755		MV-4-11-B cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411201	GEO	sra	SRX3032041	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	2099	1014	ILLUMINA	2018-03-03	SRR5863503	SRS2380889	SRP113492	GSM2716752		MV-4-11-B cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411146	GEO	sra	SRX3032043	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	2197	1052	ILLUMINA	2018-03-03	SRR5863505	SRS2380890	SRP113492	GSM2716754		MV-4-11-B cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411145	GEO	sra	SRX3032045	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	2268	1095	ILLUMINA	2018-03-03	SRR5863507	SRS2380891	SRP113492	GSM2716756		MV-4-11-B cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411194	GEO	sra	SRX3032046	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1977	947	ILLUMINA	2018-03-03	SRR5863508	SRS2380892	SRP113492	GSM2716757		MV-4-11-B cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411205	GEO	sra	SRX3032047	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1563	693	ILLUMINA	2018-03-03	SRR5863509	SRS2380893	SRP113492	GSM2716758		MV-4-11-B cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411207	GEO	sra	SRX3032050	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	2112	1032	ILLUMINA	2018-03-03	SRR5863511	SRS2380895	SRP113492	GSM2716760		MV-4-11-B cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411208	GEO	sra	SRX3032048	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1562	723	ILLUMINA	2018-03-03	SRR5863510	SRS2380896	SRP113492	GSM2716759		MV-4-11-B cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA395584	SAMN07411197	GEO	sra	SRX3032051	0	Illumina HiSeq 1500	PAIRED	cDNA		2017-07-24	1836	817	ILLUMINA	2018-03-03	SRR5863512	SRS2380897	SRP113492	GSM2716761		MV-4-11-B cells		public	ncbi	TRANSCRIPTOMIC	Homo sapiens
